course_id,title,displayName,description,subjectAreaCode,subjectAreaDescription,meetsMonday,meetsTuesday,meetsWednesday,meetsThursday,meetsFriday,meetsSaturday,meetsSunday,startTime,endTime,locationCode,locationDescription,buildingCode,buildingDescription
161586,Computer Vision,DATASCI 281,"This course introduces the theoretical and practical aspects of computer vision, covering both classical and state of the art deep-learning based approaches. This course covers everything from the basics of the image formation process in digital cameras and biological systems, through a mathematical and practical treatment of basic image processing, space/frequency representations, classical computer vision techniques for making 3-D measurements from images, and modern deep-learning based techniques for image classification and recognition.
",DATASCI,Data Science,False,True,False,False,False,False,False,16:00:00,17:29:00,INTR,Internet/Online,9004,Internet
161586,Computer Vision,DATASCI 281,"This course introduces the theoretical and practical aspects of computer vision, covering both classical and state of the art deep-learning based approaches. This course covers everything from the basics of the image formation process in digital cameras and biological systems, through a mathematical and practical treatment of basic image processing, space/frequency representations, classical computer vision techniques for making 3-D measurements from images, and modern deep-learning based techniques for image classification and recognition.
",DATASCI,Data Science,False,False,True,False,False,False,False,16:00:00,17:29:00,INTR,Internet/Online,9004,Internet
161586,Computer Vision,DATASCI 281,"This course introduces the theoretical and practical aspects of computer vision, covering both classical and state of the art deep-learning based approaches. This course covers everything from the basics of the image formation process in digital cameras and biological systems, through a mathematical and practical treatment of basic image processing, space/frequency representations, classical computer vision techniques for making 3-D measurements from images, and modern deep-learning based techniques for image classification and recognition.
",DATASCI,Data Science,False,False,False,True,False,False,False,16:00:00,17:29:00,INTR,Internet/Online,9004,Internet
161475,Special Topics,DATASCI 290,"Specific topics, may vary from section to section, year to year.",DATASCI,Data Science,False,True,False,True,False,False,False,18:30:00,19:59:00,INTR,Internet/Online,9004,Internet
124382,Economic Demography,ECON C175,"A general introduction to economic demography, addressing the following kinds of questions: What are the economic consequences of immigration to the U.S.? Will industrial nations be able to afford the health and pension costs of the aging populations? How has the size of the baby boom affected its economic well being? Why has fertility been high in Third World countries? In industrial countries, why is marriage postponed, divorce high, fertility so low, and extramarital fertility rising? What are the economic and environmental consequences of rapid population growth? ",ECON,Economics,False,True,False,True,False,False,False,12:30:00,13:59:00,HAASF295,Haas Faculty Wing F295,1236,Haas
104757,Fundamentals of Population Thought,DEMOG 200,"This course offers an intensive introduction to the history of population thought in Europe and the United States through the close reading and contextualization of selected classic texts, including Graunt, Malthus, and Quetelet. 

Required of graduate students in the M.A. or Ph.D. program in Demography.


",DEMOG,Demography,False,False,False,False,True,False,False,09:00:00,11:59:00,SOCS310,Social Sciences Building 310,1761,Social Sci
125744,Discovering Design,DES INV 10,"This course, ideal for students who are looking for an introduction to the broad world of design, covers design careers, design fields, histories of design and ethics in design. Students will gain language for analyzing and characterizing designs. In this course you will be learning design both from theoretical and historical perspectives, and from studio-based design exercises and projects. The weekly assignments and final projects will emphasize foundational design skills in observation, ideation, problem finding and problem solving, formgiving, communication, and critique.",DES INV,Design Innovation,False,True,False,False,False,False,False,12:00:00,13:59:00,JACB310,Jacobs Hall 310,1032,Jacobs
125732,Design Methodology,DES INV 15,"This introductory course aims to expose you to the mindset, skillset and toolset associated with design. It does so through guided applications to framing and solving problems in design, business and engineering. Specifically, you will learn approaches to noticing and observing, framing and reframing, imagining and designing, and experimenting and testing as well as for critique and reflection. You will also have a chance to apply those approaches in various sectors.

This course may be used to fulfill undergraduate technical elective requirements for some College of Engineering majors; students should refer to their Engineering Student Services advisors for more details.",DES INV,Design Innovation,True,False,True,False,False,False,False,15:30:00,16:59:00,JACB310,Jacobs Hall 310,1032,Jacobs
125733,Visual Communication & Sketching,DES INV 21,"Good ideas alone are not the key to being a great designer or innovator. Rather, it is the strong process and communication skills that will make you stand out as a design practitioner and leader. In today’s landscape of product design and innovation, great visual communicators must know how to 1) effectively and confidently sketch by hand, 2) understand and utilize the basics of visual design, and 3) tell captivating and compelling stories. This course, offered in a project-based learning format, will give participants practice and confidence in their ability to communicate visually. 
",DES INV,Design Innovation,False,True,False,True,False,False,False,15:30:00,16:59:00,JACB310,Jacobs Hall 310,1032,Jacobs
155701,User Experience Design,DES INV 24,"This studio course introduces students to design thinking and the basic practices of interaction design. Following a human-centered design process that includes research, concept generation, prototyping, and refinement, students work as individuals and in small teams to design mobile information systems and other interactive experiences. Becoming familiar with design methodologies such as sketching, storyboarding, wire framing, and prototyping, students learn core skills for understanding the rich contexts of stakeholders and their interactions with technology, for researching competing products and services, for modeling the current and preferred state of the world, and for prototyping and communicating solutions. No coding is required.
",DES INV,Design Innovation,False,False,True,False,False,False,False,10:00:00,12:59:00,JACB10,Jacobs Hall 10,1032,Jacobs
155215,Design Innovation Lecture Series,DES INV 95,"This lecture series exposes students to a diverse range of leaders, innovators, and concepts in design innovation. Students will learn from speakers, who will share their insights, practices, and projects from working at the intersections of design and technology innovation. ",DES INV,Design Innovation,False,False,False,True,False,False,False,10:00:00,10:59:00,INTR,Internet/Online,9004,Internet
125808,Directed Group Study for Undergraduates,DES INV 98,Directed group study on various topics in design innovation.,DES INV,Design Innovation,False,False,True,False,False,False,False,18:30:00,20:29:00,VLSB2032,Valley Life Sciences 2032,1406,Valley Lsb
125808,Directed Group Study for Undergraduates,DES INV 98,Directed group study on various topics in design innovation.,DES INV,Design Innovation,True,False,False,False,False,False,False,19:00:00,20:59:00,JACB310,Jacobs Hall 310,1032,Jacobs
125808,Directed Group Study for Undergraduates,DES INV 98,Directed group study on various topics in design innovation.,DES INV,Design Innovation,True,False,False,False,False,False,False,17:30:00,18:59:00,JACB310,Jacobs Hall 310,1032,Jacobs
125808,Directed Group Study for Undergraduates,DES INV 98,Directed group study on various topics in design innovation.,DES INV,Design Innovation,False,True,False,False,False,False,False,18:00:00,19:59:00,JACB10C,Jacobs Hall 10c,1032,Jacobs
104795,Special Topics in Design Innovation,DES INV 190,Selected topics in design innovation. This course cannot be used to complete any course or unit requirement for College of Engineering undergraduates. ,DES INV,Design Innovation,False,True,False,False,False,False,False,15:30:00,18:29:00,JACB10,Jacobs Hall 10,1032,Jacobs
147874,Special Topics in Design Innovation,DES INV 190E,Selected topics in design innovation. This course includes sufficient treatment of engineering principles that it may be used to fulfill College of Engineering undergraduate unit requirements.,DES INV,Design Innovation,True,False,True,False,False,False,False,09:00:00,09:59:00,JACB10,Jacobs Hall 10,1032,Jacobs
155196,Design Innovation Lecture Series,DES INV 195,"This lecture series exposes students to a diverse range of leaders, innovators, and concepts in design innovation. Students will learn from speakers, who will share their insights, practices, and projects from working at the intersections of design and technology innovation. ",DES INV,Design Innovation,False,False,False,True,False,False,False,10:00:00,10:59:00,INTR,Internet/Online,9004,Internet
125769,Directed Group Study for Undergraduates,DES INV 198,Directed group study on various topics in design innovation.,DES INV,Design Innovation,False,True,False,True,False,False,False,18:30:00,19:59:00,JACB10,Jacobs Hall 10,1032,Jacobs
125769,Directed Group Study for Undergraduates,DES INV 198,Directed group study on various topics in design innovation.,DES INV,Design Innovation,False,False,True,False,False,False,False,18:30:00,19:59:00,JACB10,Jacobs Hall 10,1032,Jacobs
125769,Directed Group Study for Undergraduates,DES INV 198,Directed group study on various topics in design innovation.,DES INV,Design Innovation,False,False,True,False,False,False,False,18:30:00,20:29:00,DWIN83,Dwinelle 83,1295,Dwinelle
125769,Directed Group Study for Undergraduates,DES INV 198,Directed group study on various topics in design innovation.,DES INV,Design Innovation,False,False,True,False,False,False,False,18:30:00,20:29:00,VLSB2030,Valley Life Sciences 2030,1406,Valley Lsb
125769,Directed Group Study for Undergraduates,DES INV 198,Directed group study on various topics in design innovation.,DES INV,Design Innovation,True,False,False,False,False,False,False,17:00:00,18:59:00,JACB10,Jacobs Hall 10,1032,Jacobs
125769,Directed Group Study for Undergraduates,DES INV 198,Directed group study on various topics in design innovation.,DES INV,Design Innovation,False,False,False,False,True,False,False,16:00:00,17:59:00,JACB310,Jacobs Hall 310,1032,Jacobs
161500,Design Frameworks: History & Methods,DES INV 200,"This course exposes students to the mindset, skillset and toolset associated with design, and interweaves practical design methods with readings and lectures on the history of design and technology. ",DES INV,Design Innovation,True,False,False,False,False,False,False,14:00:00,15:29:00,JACB310,Jacobs Hall 310,1032,Jacobs
161366,Designing Emerging Technologies I,DES INV 211,"This course is an intensive, project-based course that focuses on design of interactive artifacts that use emerging technologies. Students are led through a sequence of projects of varying lengths (from one week to three weeks). This serves as the first in a two part sequence of courses (with DES INV 212) intended to develop student skills in designing with technology as a material. Projects include both individual and team activities, with teams frequently changing in size and composition.",DES INV,Design Innovation,True,False,False,False,False,False,False,10:00:00,12:29:00,JACB310,Jacobs Hall 310,1032,Jacobs
125745,Advanced Special Topics in Design Innovation,DES INV 290,Selected advanced topics in design innovation.,DES INV,Design Innovation,False,True,False,False,False,False,False,15:30:00,18:29:00,JACB10,Jacobs Hall 10,1032,Jacobs
159420,Digital Transformation of Development ,DEV ENG 203,"As technology use proliferates globally, there exists significant potential to leverage such technology and associated data streams to further understand and improve the lives and livelihoods of people in low-resource settings. This course introduces students to data-intensive approaches to development. Students will learn methods from development economics, machine learning, information science, and computational social science as a means of gaining insight into development challenges and organizational decision-making. Students will gain an introduction to sensors as well as tools and methods for spatial modeling and spatial data analysis. ",DEV ENG,Development Engineering,True,False,True,False,False,False,False,13:00:00,14:29:00,BLUMB100,Blum B100,1322,Blum
159418,Introduction to Social Entrepreneurship,DEV ENG 204,"Social entrepreneurship entails market-oriented approaches to address social problems for sustainable, scalable outcomes. This course will enable students to frame complex problems and devise entrepreneurial approaches for addressing them. Students study the dynamics of societal challenges and the conceptual framework of social innovation and social entrepreneurship from theoretical and practical perspectives. Students also explore technology solutions to addressing global social problems with a systems thinking approach. Students additionally learn how to develop appropriate business models and implementation strategies for a social venture. ",DEV ENG,Development Engineering,False,False,False,True,False,False,False,14:00:00,16:59:00,BLUMB100,Blum B100,1322,Blum
104798,Development Engineering Research and Practice Seminar,DEV ENG 210,"Development Engineering represents a new interdisciplinary field that integrates engineering, economics, business, natural resource development and social sciences to develop, implement, and evaluate new technological interventions that address the needs of people living in poverty in developing regions and low-income areas of the United States. This seminar, offered each spring term, will focus on work-in-progress presentations by the students, as well as faculty and guest lecturers. This seminar is a required course for the Designated Emphasis in Development Engineering.",DEV ENG,Development Engineering,False,False,True,False,False,False,False,13:00:00,14:59:00,BLUM330,Blum 330,1322,Blum
125366,Advanced Special Topics in Development Engineering,DEV ENG 290,"This series covers current topics of research interest in development engineering.  The course content may vary semester to semester.  Check with the department for current term topics.  All topics will address the development engineering goals of developing technology interventions designed to improve human and economic development within complex, low resource settings.",DEV ENG,Development Engineering,False,True,False,False,False,False,False,13:00:00,15:59:00,BLUMB100AB,Blum B100AB,1322,Blum
104802,Principles of Natural Resource Management,DEVP 227,"This course will introduce concepts in natural resource management. Segment 1 will cover basic modeling, techniques, and methodology in natural resource mamangement and sustainability. Segment 2 will address genetic resources and agriculture. Segment 3 will cover principles of natural resource management, namely water and air, in the development context. Segment 4 profides an overview of major concepts in the conservation of biodiversity. Students are expected to present research reports based on case studies. ",DEVP,Development Practice,False,False,False,True,False,False,False,10:00:00,11:59:00,MORG109,Morgan 109,1382,Morgan
104805,"Law, Politics, and Policymaking",DEVP 233,"Law, Politics, and Policymaking will introduce students to principles of law, the mechanisms of politics, political economy, and policymaking delving into fundamentals of business, as well as environmental, international, and human rights law in the context of development. This course will provide students with insights into real-world contexts in which sustainable development practice takes place. It will consist of case studies of political economic and legal analysis. ",DEVP,Development Practice,False,True,False,True,False,False,False,14:00:00,15:29:00,WELL311,Wellman 311,1202,Wellman
104807,"Leadership, Conflict Resolution, and Community Development",DEVP 237,"This three-segment course starts with critical evaluation of literature and methods for communal natural resource management, followed by a segment that emphasizes leadership skills and conflict resolution approaches for development. The third segment will address issues of conflict and policymaking in a global context and provide the institutional perspective of development organizations and strategies. ",DEVP,Development Practice,True,False,False,False,False,False,False,14:00:00,15:59:00,DWIN223,Dwinelle 223,1295,Dwinelle
104808,Interactive/Multidisciplinary Seminar,DEVP 239,"This course provides an opportunity for Master of Development Practice students to interact with a diverse group of invited guest speakers, including academics and practitioners. It will also provide opportunities for group discussion of basic questions, and it will provide opportunities to present ideas and discuss research and internship plans and experiences. ",DEVP,Development Practice,True,False,False,False,False,False,False,10:00:00,11:59:00,WELL311,Wellman 311,1202,Wellman
104808,Interactive/Multidisciplinary Seminar,DEVP 239,"This course provides an opportunity for Master of Development Practice students to interact with a diverse group of invited guest speakers, including academics and practitioners. It will also provide opportunities for group discussion of basic questions, and it will provide opportunities to present ideas and discuss research and internship plans and experiences. ",DEVP,Development Practice,False,False,True,False,False,False,False,10:00:00,11:59:00,WELL311,Wellman 311,1202,Wellman
123790,International Economic Development Policy,PUB POL C253,"This course emphasizes the development and application of policy solutions to developing-world problems related to poverty, macroeconomic policy, and environmental sustainability. Methods of statistical, economic, and policy analysis are applied to a series of case studies. The course is designed to develop practical professional skills for application in the international arena. ",PUB POL,Public Policy,False,True,False,False,False,False,False,10:00:00,11:59:00,GIAN141,Giannini 141,1355,Giannini
160406,Special Topics,DEVP 290,"This course provides a hands-on introduction to entrepreneurship as it relates to sustainable development.  Its focus is on exploring and developing the toolsets, skillsets and mindsets required to launch and sustain a successful venture, be it from the ground up or from inside an existing organization, for-profit or non-profit. Guided by visiting experts and guest lectures, students will learn how to focus on “customers” first and to understand ""sustainability"" not only in environmental and social terms but also how to ensure critically important financial sustainability.",DEVP,Development Practice,False,False,False,True,False,False,False,09:00:00,11:59:00,WELL311,Wellman 311,1202,Wellman
105042,Elementary Dutch,DUTCH 1,This introduction to the Dutch language focuses on the development of basic communicative competencies (spoken and written). Students will be able to understand and use high frequency vocabulary and basic grammatical structures.,DUTCH,Dutch,True,False,True,False,False,False,False,12:00:00,13:59:00,DWIN5335,Dwinelle 5335,1295,Dwinelle
105075,Intermediate Dutch,DUTCH 2,"Embedded in the context of Dutch-speaking regions, their history and culture, this course focuses on the development of communicative competencies (spoken and written), the expansion of vocabulary, and the review and practice of grammatical structures. ",DUTCH,Dutch,True,False,True,False,False,False,False,14:00:00,15:59:00,DWIN5335,Dwinelle 5335,1295,Dwinelle
105064,"From New Amsterdam to New York: Race, Culture, and Identity in New Netherland",DUTCH 171AC,"What would it mean to begin modern American history on the island of Manhattan instead of New England? We intend to question the Anglo-American perspective on the representation of cultural identity, national identity, ethnicity, and race by constrasting the traditional foundation story of the United States with that of the 17th-century Dutch colony on Manhattan. Readings will include historical and ethnographic writings, self-representations of the different ethnic groups, and fictional accounts. ",DUTCH,Dutch,False,True,False,True,False,False,False,15:30:00,16:59:00,MOFF101,Moffitt Library 101,1299,Moffitt
147996,Reading and Composition on topics in East Asian Humanities,EA LANG R1B,"The arts of reading a text, summarizing its argument, questioning its suppositions, generating balanced opinions, and expressing those opinions with clarity and effectiveness lie at the center of university life and educated human endeavor.  EA Lang R1B is designed to help inculcate those skills, paying particular attention to East Asian humanistic topics. This four-unit course focuses on how to formulate questions and hone observations into well reasoned, coherent, and convincing essays.  Attention will be paid to the basic rules of grammar,  logical construction, compelling rhetorical approaches, research techniques, library and database skills, and forms of citation.  ",EA LANG,East Asian Languages and Cultures,False,True,False,True,False,False,False,09:30:00,10:59:00,EVAN35,Evans 35,1790,Evans
147996,Reading and Composition on topics in East Asian Humanities,EA LANG R1B,"The arts of reading a text, summarizing its argument, questioning its suppositions, generating balanced opinions, and expressing those opinions with clarity and effectiveness lie at the center of university life and educated human endeavor.  EA Lang R1B is designed to help inculcate those skills, paying particular attention to East Asian humanistic topics. This four-unit course focuses on how to formulate questions and hone observations into well reasoned, coherent, and convincing essays.  Attention will be paid to the basic rules of grammar,  logical construction, compelling rhetorical approaches, research techniques, library and database skills, and forms of citation.  ",EA LANG,East Asian Languages and Cultures,False,True,False,True,False,False,False,15:30:00,16:59:00,DWIN106,Dwinelle 106,1295,Dwinelle
147996,Reading and Composition on topics in East Asian Humanities,EA LANG R1B,"The arts of reading a text, summarizing its argument, questioning its suppositions, generating balanced opinions, and expressing those opinions with clarity and effectiveness lie at the center of university life and educated human endeavor.  EA Lang R1B is designed to help inculcate those skills, paying particular attention to East Asian humanistic topics. This four-unit course focuses on how to formulate questions and hone observations into well reasoned, coherent, and convincing essays.  Attention will be paid to the basic rules of grammar,  logical construction, compelling rhetorical approaches, research techniques, library and database skills, and forms of citation.  ",EA LANG,East Asian Languages and Cultures,False,True,False,True,False,False,False,12:30:00,13:59:00,VLSB2038,Valley Life Sciences 2038,1406,Valley Lsb
155219,Lu Xun and his Worlds,EA LANG 117,"This course provides a forum for reading and discussing East Asia’s greatest and most iconic modern writers, Lu Xun. We will closely read Lu Xun’s major works , discuss his role in the reinvention of the Chinese language and literary tradition, explore the global literary and intellectual currents with which he was deeply engaged, as well as situating him within the tumultuous era of colonialism, modernization, and revolution. All readings will be available in English translation. ",EA LANG,East Asian Languages and Cultures,False,True,False,True,False,False,False,15:30:00,16:59:00,DWIN234,Dwinelle 234,1295,Dwinelle
124436,Buddhism on the Silk Road,BUDDSTD C120,"This course will discuss the social, economic, and cultural aspects of Buddhism as it moved along the ancient Eurasian trading network referred to as the “Silk Road”. Instead of relying solely on textual sources, the course will focus on material culture as it offers evidence concerning the spread of Buddhism. Through an examination of the Buddhist archaeological remains of the Silk Road, the course will address specific topics, such as the symbiotic relationship between Buddhism and commerce; doctrinal divergence; ideological shifts in the iconography of the Buddha; patronage (royal, religious and lay); Buddhism and political power; and art and conversion. All readings will be in English.",BUDDSTD,Buddhist Studies,False,True,False,True,False,False,False,14:00:00,15:29:00,MOFF106,Moffitt Library 106,1299,Moffitt
161386,The Art of Writing: Writing the Limits of Empathy,EA LANG 125,"How far can we go into the minds and bodies of others? How strongly can we sense their presence? When, and why, do we hit a wall separating us from the world beyond us? In this course we will experiment, through a number of genres and media, with the art of writing (and thinking and feeling) empathetically. These genres and media include diary, fiction, poetry, editorial, letter writing, reportage, description (of nature, art, emotions, psychic states, etc.), film, video, and photography. ",EA LANG,East Asian Languages and Cultures,True,False,False,False,False,False,False,14:00:00,16:59:00,SOCS54,Social Sciences Building 54,1761,Social Sci
124393,Buddhism in Contemporary Society,BUDDSTD C128,"A study of the Buddhist tradition as it is found today in Asia. The course will focus on specific living traditions of East, South, and/or Southeast Asia. Themes to be addressed may include contemporary Buddhist ritual practices; funerary and mortuary customs; the relationship between Buddhism and other local religious traditions; the relationship between Buddhist institutions and the state; Buddhist monasticism and its relationship to the laity; Buddhist ethics; Buddhist ""modernism,"" and so on. ",BUDDSTD,Buddhist Studies,True,False,True,False,True,False,False,09:00:00,09:59:00,MORG101,Morgan 101,1382,Morgan
157901,Russia and Asia,SLAVIC C134N,"This course offers a cultural history of encounters between Russia and Asia in literature, film and visual art. The lenses of Orientalism, Eurasianism and Internationalism will be used to analyze Russian interactions with three spaces: the Caucasus, Central Asia, and East Asia. We will discuss works by classic Russian writers and artists (including Tolstoy, Blok and Platonov) that address the question of Russia’s engagement with Asia and consider Russia’s ambiguous spatial identity between Europe and Asia. We will also examine responses to Russian culture and the Russian/Soviet state in the literature and culture of China (Lu Xun, Xiao Hong), Japan (Kurosawa), Central Asia (Aitmatov) and the Caucasus (Sadulaev). All readings in English.",SLAVIC,Slavic Languages and Literatures,False,True,False,True,False,False,False,14:00:00,15:29:00,DWIN229,Dwinelle 229,1295,Dwinelle
161306,"Psychoanalytic Theory, Asian Texts",EA LANG C142,"Through the prism of psychoanalytical theories, early and contemporary, this course explores a variety of pre-modern and modern East Asian texts—literary, artistic, religious, and theoretical. We will be asking both how these theories enrich our reading of the texts, and how the texts enrich our understanding of the theories. Through close readings of all the material we will begin to discern how theory and text reshape one another, where they mesh productively, and where they insistently stay apart. Topics include: the unconscious, selfhood, repression, attachment, beauty, dreams, ritual, ghosts and haunting, madness, meditative states, mystical experience, mourning, healing, therapeutic method and cure.  No prerequisites.  
",EA LANG,East Asian Languages and Cultures,False,True,False,True,False,False,False,11:00:00,12:29:00,WHLR220,Wheeler 220,1552,Wheeler
160221,Buddhist Astral Science,EA LANG C152,"This course studies the purview of astral science under Buddhist dominion. Here it is at once promoted for promulgating Buddhist world order and repudiated for begetting the suffering-inducing physical universe, a warped vessel of ceaselessly turning stars that the Buddhist dharma must transcend. The course begins with the part astral science plays in genesis, the creation of Buddhist world order. It then covers the science’s central aspects, celestial systems, spatial orientation, time reckoning, the making of a calendar, and publication of an almanac. Thereafter, it treats the science’s outgrowth into interrelated forms of Buddhist propaganda manifest as divination, magic, medicine, ritual, scripture, and iconography.

",EA LANG,East Asian Languages and Cultures,False,True,False,True,False,False,False,12:30:00,13:59:00,WHLR202,Wheeler 202,1552,Wheeler
161825,Science Fiction in East Asia,EA LANG 162,"This course comprises an immersive survey of science fiction - historically the only literary genre fully devoted to imagining the alterity of the future - as it takes on a unique and pressing relevance in contemporary East Asian culture and society. Providing students with both comprehensive training in literary analysis and critical thinking as well as a substantive sociohistorical introduction to contemporary East Asian societies and politics, the course will constitute a solid foundation for the East Asian humanities major. All readings will be in English; no prior knowledge of Asian languages and/or cultures expected.
",EA LANG,East Asian Languages and Cultures,False,True,False,True,False,False,False,12:30:00,13:59:00,DWIN243,Dwinelle 243,1295,Dwinelle
105126,Tools and Methods in the Study of East Asian Philosophy and Religion,EA LANG 191,This course is a capstone experience that centers on the philosophies and religions of East Asia examined from multiple theoretical perspectives. It comprises several thematic units within which a short set of readings about theory are followed by chronologically arranged readings about East Asia. Themes will alternate from year to year but may include: ritual and performance studies; religion and evolution; definitions of religion and theories of its origins; and the role of sacrifice. ,EA LANG,East Asian Languages and Cultures,False,True,False,True,False,False,False,11:00:00,12:29:00,DWIN209,Dwinelle 209,1295,Dwinelle
105131,Topics in East Asian Studies,EA LANG 204,"This course provides a place for graduate-level seminars in East Asian Studies that rely primarily on secondary scholarship and texts in translation.  Content will vary between semesters but will typically focus on a particular theme.  Themes will be chosen according to faculty and student interests, with an eye toward introducing students to the breadth of available western scholarship on that subject, from classics in the field to the latest publications.",EA LANG,East Asian Languages and Cultures,False,False,False,True,False,False,False,14:00:00,16:59:00,DWIN225,Dwinelle 225,1295,Dwinelle
105168,Introduction to Economics,ECON 1,A survey of economics designed to give an overview of the field. ,ECON,Economics,True,False,True,False,False,False,False,14:00:00,14:59:00,PMTL1,Pimentel 1,1801,Pimentel
105226,Introduction to Economics--Lecture Format,ECON 2,"The course provides a survey of economics principles and methods. It covers both microeconomics, the study of consumer choice, firm behavior, and market interaction, and macroeconomics, the study of economic growth, unemployment, and inflation. Special emphasis is placed on the application of economic tools to contemporary economic problems and policies. Economics 2 differs from Economics 1 in that it has an additional hour of lecture per week and can thus cover topics in greater depth. It is particularly appropriate for intended economics majors. ",ECON,Economics,False,True,False,True,False,False,False,14:00:00,15:29:00,DWIN155,Dwinelle 155,1295,Dwinelle
105169,Microeconomics,ECON 100A,"This course introduces students to the main tools and concepts of microeconomics. These tools and concepts will serve as a foundation for many upper level economics courses. Topics covered include consumer theory, producer theory, equilibrium in a competitive market, monopoly, general equilibrium, and asymmetric information. This course makes use of calculus. Topics covered are similar to those in 101A. ",ECON,Economics,True,False,True,False,False,False,False,17:00:00,18:29:00,WHLR150,Wheeler 150,1552,Wheeler
105170,Macroeconomics,ECON 100B,"This course introduces students to the main approaches economists use to describe how the economy works at the aggregate level. Topics covered include economic growth, business cycles, the determinants of aggregate employment, unemployment, and inflation, and the effects of monetary and fiscal policy. This course makes use of calculus. Topics covered are similar to those in 101B. ",ECON,Economics,False,True,False,True,False,False,False,17:00:00,18:29:00,PMTL1,Pimentel 1,1801,Pimentel
105171,Microeconomics (Math Intensive),ECON 101A,"This course introduces students to the main tools and concepts of microeconomics. These tools and concepts will serve as a foundation for many upper level economics courses. Topics covered include consumer theory, producer theory, equilibrium in a competitive market, monopoly, general equilibrium, game theory, and asymmetric information. Topics covered are similar to those in 100A, but this course uses calculus more intensively and is intended for students with a strong mathematical background.",ECON,Economics,False,True,False,True,False,False,False,11:00:00,12:29:00,CORY277,Cory 277,1325,Cory
105172,Macroeconomics (Math Intensive),ECON 101B,"This course introduces students to the main approaches economists use to describe how the economy works at the aggregate level. Topics covered include economic growth, business cycles, the determinants of aggregate employment, unemployment, and inflation, and the effects of monetary and fiscal policy. This course uses calculus intensively and is intended for students with a strong mathematical background. Topics covered are similar to those in 100B. ",ECON,Economics,False,True,False,True,False,False,False,08:00:00,09:29:00,CORY277,Cory 277,1325,Cory
124277,Natural Resource Economics,ENVECON C102,"Introduction to the economics of natural resources. Land and the concept of economic rent. Models of optimal depletion of nonrenewable resources and optimal use of renewable resources. Application to energy, forests, fisheries, water, and climate change. Resources, growth, and sustainability. ",ENVECON,Environmental Economics and Policy,False,False,False,False,True,False,False,14:00:00,16:59:00,HMMB390,Hearst Mining 390,1373,Hearst Min
124209,Introduction to Mathematical Economics,ECON C103,"Selected topics illustrating the application of mathematics to economic theory. This course is intended for upper-division students in Mathematics, Statistics, the Physical Sciences, and Engineering, and for economics majors with adequate mathematical preparation. No economic background is required. ",ECON,Economics,True,False,True,False,True,False,False,13:00:00,13:59:00,ETCH3106,Etcheverry 3106,1783,Etcheverry
123898,Game Theory in the Social Sciences,POL SCI C135,"A non-technical introduction to game theory. Basic principle, and models of interaction among players, with a strong emphasis on applications to political science, economics, and other social sciences. ",POL SCI,Political Science,False,True,False,True,False,False,False,17:00:00,18:29:00,DWIN155,Dwinelle 155,1295,Dwinelle
105185,The World Economy in the Twentieth Century,ECON 115,Development of the world economic system with particular reference to world-wide trading relationships. This course is equivalent to History 160; students will not receive credit for both courses. ,ECON,Economics,False,True,False,True,False,False,False,12:30:00,13:59:00,VLSB2060,Valley Life Sciences 2060,1406,Valley Lsb
105187,Industrial Organization and Public Policy,ECON 121,"The organization and structure of production in the U.S. economy. Determinants of market structure, business behavior, and economic performance. Implications for antitrust policy. ",ECON,Economics,True,False,False,False,False,False,False,15:00:00,17:59:00,HFAXA1,Hearst Field Annex A1,1097,Hearst Anx
124287,Environmental Economics,ENVECON C101,Theories of externalities and public goods applied to pollution and environmental policy. Trade-off between production and environmental amenities. Assessing nonmarket value of environmental amenities. Remediation and clean-up policies. Environment and development. Biodiversity management. ,ENVECON,Environmental Economics and Policy,False,True,False,True,False,False,False,14:00:00,15:29:00,HAASF295,Haas Faculty Wing F295,1236,Haas
161566,Antitrust Economics and Law,ECON 127,"We will study both antitrust law and antitrust economics. Antitrust law governs the accumulation and exercise of market power. It prohibits both monopolization and agreements in unreasonable restraint of trade such as price fixing. It also prohibits anticompetitive mergers and a variety of specific competition problems such as exclusive dealing or tying arrangements. Deciding what qualifies as ""monopolization,"" what qualifies as an ""unreasonable restraint of trade,"" what qualifies as ""anticompetitive,"" and more generally how to interpret the prohibitions of antitrust law invariably involves economic analysis. Such economic analysis commonly goes by the name ""antitrust economics"".   ",ECON,Economics,False,True,False,True,False,False,False,09:30:00,10:59:00,VLSB2040,Valley Life Sciences 2040,1406,Valley Lsb
105193,Public Economics,ECON 131,"This course focuses on the role of the government in the economy from a theoretical and empirical perspective. The aim of the course is to provide an understanding of the reasons for government intervention in the economy, analyzing the merits of possible government policies, and the response of economic agents to the government's actions. The course covers the analysis of tax policy, social insurance programs, public goods, environmental protection, and the interaction between different levels of government. Special emphasis is set on current government policy issues such as social security reform, income tax reform, and budget deficits. ",ECON,Economics,True,False,True,False,False,False,False,17:00:00,18:29:00,LATI120,Latimer 120,1782,Latimer
105195,Macroeconomic Policy from the Great Depression to Today,ECON 134,This course will analyze the macroeconomic challenges and policy responses in the United States over the past century. Among the key topics studied are the Great Depression and the New Deal; boom and bust monetary and fiscal policy in the early post-World War II period; the Volcker disinflation and the Great Moderation; and the 2008 financial crisis and the Great Recession. ,ECON,Economics,True,False,False,False,False,False,False,14:00:00,16:59:00,HMMB390,Hearst Mining 390,1373,Hearst Min
